real,brigthness0,motion0,sleep0,brigthness1,motion1,sleep1,brigthness2,motion2,sleep2,brigthness3,motion3,sleep3,brigthness4,motion4,sleep4,brigthness5,motion5,sleep5,brigthness6,motion6,sleep6,brigthness7,motion7,sleep7,brigthness8,motion8,sleep8,brigthness9,motion9,sleep9,brigthness10,motion10,sleep10,brigthness11,motion11,sleep11,brigthness12,motion12,sleep12,brigthness13,motion13,sleep13,brigthness14,motion14,sleep14,brigthness15,motion15,sleep15,brigthness16,motion16,sleep16,brigthness17,motion17,sleep17,brigthness18,motion18,sleep18,brigthness19,motion19,sleep19,brigthness20,motion20,sleep20,brigthness21,motion21,sleep21,brigthness22,motion22,sleep22,brigthness23,motion23,sleep23
1,1,1,95,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,1,95,1,2,94,1,1,95,1,2,94,1,1,95,1,5,69,1,1,95,1,4,83,1,1,95,1,5,47,1,1,95,1,5,47,1,1,95,1,4,72,1,1,95,1,4,72
1,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,2,94,1,4,83,1,5,69,1,4,83,1,5,69,1,4,83,1,4,83,1,4,83,1,5,47,1,1,95,1,4,72,1,1,95,1,4,72,1,1,95,1,4,72,1,1,95,1,4,72,1,1,95,1,1,87
1,1,1,95,1,1,95,1,1,95,1,2,94,1,1,95,1,5,69,1,1,95,1,4,83,1,4,83,1,5,47,1,4,83,1,5,47,1,4,83,1,4,72,1,4,83,1,4,72,1,1,95,1,4,72,1,1,95,1,1,87,1,1,95,1,1,87,1,1,95,1,1,87
0,1,2,94,1,2,94,1,1,95,1,5,69,1,1,95,1,4,83,1,1,95,1,5,47,1,1,95,1,5,47,1,1,95,1,4,72,1,4,83,1,4,72,1,4,83,1,4,72,1,4,83,1,1,87,1,1,95,1,1,87,1,1,95,1,1,87,1,1,95,1,4,83
0,1,5,69,1,5,69,1,2,94,1,4,83,1,1,95,1,5,47,1,1,95,1,4,72,1,1,95,1,4,72,1,1,95,1,4,72,1,1,95,1,4,72,1,4,83,1,1,87,1,4,83,1,1,87,1,4,83,1,1,87,1,4,83,1,4,83,1,1,95,1,4,83
0,1,4,83,1,4,83,1,5,69,1,5,47,1,2,94,1,4,72,1,1,95,1,4,72,1,1,95,1,4,72,1,1,95,1,1,87,1,1,95,1,1,87,1,1,95,1,1,87,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83
0,1,5,47,1,5,47,1,4,83,1,4,72,1,5,69,1,4,72,1,2,94,1,4,72,1,2,94,1,1,87,1,1,95,1,1,87,1,1,95,1,1,87,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83
1,1,4,72,1,4,72,1,5,47,1,1,87,1,5,47,1,1,87,1,5,47,1,1,87,1,4,83,1,4,83,1,5,69,1,4,83,1,5,69,1,4,83,1,2,94,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83
1,1,1,87,1,1,87,1,4,72,1,4,83,1,4,72,1,4,83,1,4,72,1,4,83,1,5,47,1,4,83,1,5,47,1,4,83,1,5,47,1,4,83,1,4,83,1,4,83,1,5,69,1,4,83,1,5,69,1,4,86,1,2,94,1,4,86,1,1,95,1,4,86
0,1,4,83,1,4,83,1,1,87,1,4,83,1,1,87,1,4,83,1,1,87,1,4,83,1,1,87,1,4,83,1,4,72,1,4,86,1,4,72,1,4,86,1,4,72,1,4,86,1,5,47,1,4,86,1,5,47,1,4,86,1,5,47,1,4,86,1,4,83,1,4,86
0,1,4,83,1,4,83,1,4,83,1,4,86,1,4,83,1,4,86,1,4,83,1,4,86,1,4,83,1,4,86,1,1,87,1,4,86,1,1,87,1,4,86,1,1,87,1,4,86,1,1,87,1,4,86,1,4,72,1,4,86,1,4,72,1,4,86,1,4,72,1,4,86
0,1,4,86,1,4,86,1,4,83,1,4,86,1,4,83,1,4,86,1,4,83,1,4,86,1,4,83,1,4,86,1,4,83,1,5,63,1,4,83,1,5,63,1,4,83,1,5,63,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,66,1,4,83,1,4,66
0,1,4,86,1,4,86,1,4,86,1,5,63,1,4,86,1,5,63,1,4,86,1,5,63,1,4,86,1,4,83,1,4,83,1,4,83,1,4,83,1,4,66,1,4,83,1,4,66,1,4,83,1,1,86,1,4,83,1,1,89,1,4,83,1,1,89,1,4,83,1,2,96
0,1,5,63,1,5,63,1,4,86,1,4,83,1,4,86,1,4,83,1,4,86,1,4,66,1,4,86,1,4,66,1,4,86,1,1,86,1,4,86,1,1,89,1,4,86,1,1,89,1,4,83,1,2,96,1,4,83,1,2,96,1,4,83,1,1,96,1,4,83,1,1,96
0,1,4,83,1,4,83,1,5,63,1,4,66,1,5,63,1,4,66,1,4,86,1,1,86,1,4,86,1,1,89,1,4,86,1,1,89,1,4,86,1,2,96,1,4,86,1,2,96,1,4,86,1,1,96,1,4,86,1,1,96,1,4,83,1,1,95,1,4,83,1,1,95
0,1,4,66,1,4,66,1,4,83,1,1,86,1,4,83,1,1,89,1,5,63,1,1,89,1,5,63,1,2,96,1,4,86,1,2,96,1,4,86,1,1,96,1,4,86,1,1,96,1,4,86,1,1,95,1,4,86,1,1,95,1,4,86,2,1,78,1,4,86,2,1,88
0,1,1,86,1,1,86,1,4,66,1,1,89,1,4,83,1,2,96,1,4,83,1,2,96,1,5,63,1,1,96,1,5,63,1,1,96,1,4,86,1,1,95,1,4,86,1,1,95,1,4,86,2,1,78,1,4,86,2,1,88,1,4,86,2,1,88,1,4,86,3,3,51
1,1,1,89,1,1,89,1,1,86,1,2,96,1,4,66,1,2,96,1,4,66,1,1,96,1,4,83,1,1,96,1,4,83,1,1,95,1,5,63,1,1,95,1,5,63,2,1,78,1,4,86,2,1,88,1,4,86,2,1,88,1,4,86,3,3,51,1,4,86,2,1,46
1,1,2,96,1,2,96,1,1,89,1,1,96,1,1,89,1,1,96,1,1,86,1,1,95,1,4,66,1,1,95,1,4,66,2,1,78,1,4,83,2,1,88,1,4,83,2,1,88,1,5,63,3,3,51,1,5,63,2,1,46,1,4,86,2,1,46,1,4,86,2,3,60
0,1,1,96,1,1,96,1,2,96,1,1,95,1,2,96,1,1,95,1,1,89,2,1,78,1,1,89,2,1,88,1,1,86,2,1,88,1,4,66,3,3,51,1,4,66,2,1,46,1,4,83,2,1,46,1,4,83,2,3,60,1,5,63,1,1,81,1,5,63,1,3,81
1,1,1,95,1,1,95,1,1,96,2,1,78,1,1,96,2,1,88,1,2,96,2,1,88,1,2,96,3,3,51,1,1,89,2,1,46,1,1,89,2,1,46,1,1,86,2,3,60,1,4,66,1,1,81,1,4,66,1,3,81,1,4,83,1,4,89,1,4,83,1,4,89
0,2,1,78,2,1,78,1,1,95,2,1,88,1,1,96,2,1,88,1,1,96,3,3,51,1,2,96,2,1,46,1,2,96,2,3,60,1,1,89,2,3,60,1,1,89,1,1,81,1,1,86,1,3,81,1,4,66,1,4,89,1,4,66,1,4,89,1,4,83,3,5,25
1,2,1,88,2,1,88,2,1,78,2,1,88,1,1,95,3,3,51,1,1,96,2,1,46,1,1,96,2,3,60,1,2,96,2,3,60,1,2,96,1,1,81,1,1,89,1,3,81,1,1,89,1,4,89,1,1,86,1,4,89,1,4,66,3,5,25,1,4,66,1,5,16
1,2,1,88,2,1,88,2,1,88,3,3,51,2,1,78,2,1,46,1,1,95,2,3,60,1,1,96,1,1,81,1,1,96,1,3,81,1,2,96,1,4,89,1,2,96,1,4,89,1,1,89,3,5,25,1,1,89,3,5,25,1,1,86,1,5,16,1,4,66,2,1,24
0,3,3,51,3,3,51,2,1,88,2,1,46,2,1,88,2,3,60,2,1,78,1,1,81,1,1,95,1,3,81,1,1,96,1,4,89,1,1,96,1,4,89,1,2,96,3,5,25,1,2,96,3,5,25,1,1,89,1,5,16,1,1,89,2,1,24,1,1,86,2,1,24
0,2,1,46,2,1,46,3,3,51,2,3,60,2,1,88,1,1,81,2,1,88,1,3,81,2,1,78,1,4,89,1,1,95,1,4,89,1,1,95,3,5,25,1,1,96,1,5,16,1,1,96,1,5,16,1,2,96,2,1,24,1,2,96,2,1,24,1,1,89,2,6,2
0,2,3,60,2,3,60,2,1,46,1,1,81,3,3,51,1,3,81,2,1,88,1,4,89,2,1,88,1,4,89,2,1,88,3,5,25,2,1,78,1,5,16,1,1,95,1,5,16,1,1,96,2,1,24,1,1,96,2,1,24,1,2,96,2,6,2,1,2,96,2,6,33
0,1,1,81,1,1,81,2,3,60,1,3,81,2,1,46,1,4,89,3,3,51,1,4,89,2,1,88,3,5,25,2,1,88,1,5,16,2,1,88,1,5,16,2,1,78,2,1,24,1,1,95,2,1,24,1,1,96,2,6,2,1,1,96,2,6,33,1,2,96,2,6,8
0,1,3,81,1,3,81,1,1,81,1,4,89,2,3,60,1,4,89,2,1,46,3,5,25,3,3,51,1,5,16,2,1,88,1,5,16,2,1,88,2,1,24,2,1,88,2,1,24,2,1,78,2,6,2,1,1,95,2,6,33,1,1,96,2,6,8,1,1,96,2,6,4
0,1,4,89,1,4,89,1,3,81,3,5,25,1,3,81,1,5,16,1,1,81,1,5,16,2,3,60,2,1,24,2,1,46,2,1,24,3,3,51,2,6,2,2,1,88,2,6,33,2,1,88,2,6,8,2,1,88,2,6,4,2,1,78,2,6,4,1,1,95,2,6,8
0,3,5,25,3,5,25,1,4,89,1,5,16,1,3,81,2,1,24,1,3,81,2,1,24,1,1,81,2,6,2,2,3,60,2,6,33,2,1,46,2,6,33,3,3,51,2,6,8,3,3,51,2,6,4,2,1,88,2,6,8,2,1,88,2,2,42,2,1,78,2,2,42
0,1,5,16,1,5,16,3,5,25,2,1,24,1,4,89,2,1,24,1,4,89,2,6,2,1,3,81,2,6,33,1,3,81,2,6,8,1,1,81,2,6,4,2,3,60,2,6,4,2,1,46,2,6,8,3,3,51,2,2,42,2,1,88,2,2,42,2,1,88,2,6,22
0,2,1,24,2,1,24,1,5,16,2,6,2,1,5,16,2,6,33,3,5,25,2,6,8,1,4,89,2,6,4,1,4,89,2,6,4,1,3,81,2,6,8,1,3,81,2,2,42,1,1,81,2,2,42,2,3,60,2,6,22,2,1,46,2,4,85,3,3,51,1,6,7

0,1,3,86,1,3,86,1,4,55,1,3,92,1,4,55,1,4,83,1,4,55,1,4,83,1,6,8,1,4,83,1,6,8,1,1,87,1,6,8,1,1,95,1,6,8,1,1,95,1,6,16,1,1,95,1,6,16,1,1,95,1,6,28,1,1,95,1,6,14,1,1,95
0,1,3,92,1,3,92,1,3,86,1,4,83,1,4,55,1,4,83,1,4,55,1,1,87,1,4,55,1,1,87,1,6,8,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95,1,6,16,1,1,95,1,6,16,1,1,95,1,6,28,1,1,95
0,1,4,83,1,4,83,1,3,92,1,4,83,1,3,86,1,1,87,1,3,86,1,1,95,1,4,55,1,1,95,1,4,55,1,1,95,1,4,55,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95,1,6,16,1,1,95
1,1,4,83,1,4,83,1,4,83,1,1,87,1,3,92,1,1,95,1,3,86,1,1,95,1,3,86,1,1,95,1,4,55,1,1,95,1,4,55,1,1,95,1,4,55,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95
1,1,1,87,1,1,87,1,4,83,1,1,95,1,4,83,1,1,95,1,3,92,1,1,95,1,3,92,1,1,95,1,3,86,1,1,95,1,4,55,1,1,95,1,4,55,1,1,95,1,4,55,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95,1,6,8,1,1,95
1,1,1,95,1,1,95,1,1,87,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,3,92,1,1,95,1,3,86,1,1,95,1,3,86,1,1,95,1,4,55,1,1,95,1,4,55,1,1,95,1,4,55,1,1,95,1,6,8,1,4,83
1,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,87,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,3,92,1,1,95,1,3,86,1,1,95,1,3,86,1,4,83,1,4,55,1,4,83,1,4,55,1,3,90
1,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,87,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,3,92,1,4,83,1,3,86,1,4,83,1,3,86,1,3,90,1,4,55,1,3,90
1,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,87,1,1,95,1,1,87,1,4,83,1,4,83,1,4,83,1,4,83,1,3,90,1,3,92,1,3,90,1,3,92,1,3,90,1,3,86,1,3,90
1,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,4,83,1,1,87,1,4,83,1,1,87,1,3,90,1,4,83,1,3,90,1,4,83,1,3,90,1,3,92,1,3,90,1,3,92,1,3,90
1,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,87,1,1,90,1,4,83,1,1,90,1,4,83,1,1,91
0,1,1,95,1,1,95,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,1,90,1,1,95,1,1,90,1,1,95,1,1,91,1,1,95,1,1,91,1,1,87,1,1,95
0,1,4,83,1,4,83,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,1,90,1,1,95,1,1,90,1,1,95,1,1,91,1,1,95,1,1,91,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,3,91
0,1,3,90,1,3,90,1,4,83,1,3,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,1,90,1,1,95,1,1,91,1,1,95,1,1,91,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,3,91,1,1,95,1,3,91,1,1,95,1,1,90
0,1,3,90,1,3,90,1,3,90,1,1,90,1,3,90,1,1,91,1,3,90,1,1,91,1,4,83,1,1,95,1,1,95,1,1,95,1,1,95,1,3,91,1,1,95,1,3,91,1,1,95,1,1,90,1,1,95,1,1,90,1,1,95,1,3,90,1,1,95,1,3,90
1,1,1,90,1,1,90,1,3,90,1,1,91,1,3,90,1,1,91,1,3,90,1,1,95,1,3,90,1,1,95,1,4,83,1,3,91,1,4,83,1,3,91,1,1,95,1,1,90,1,1,95,1,1,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,2,92
1,1,1,91,1,1,91,1,1,90,1,1,95,1,1,90,1,1,95,1,3,90,1,3,91,1,3,90,1,3,91,1,3,90,1,1,90,1,3,90,1,1,90,1,4,83,1,3,90,1,4,83,1,3,90,1,1,95,1,2,92,1,1,95,1,2,92,1,1,95,1,4,86
1,1,1,95,1,1,95,1,1,91,1,3,91,1,1,91,1,3,91,1,1,90,1,1,90,1,1,90,1,1,90,1,3,90,1,3,90,1,3,90,1,3,90,1,3,90,1,2,92,1,3,90,1,2,92,1,4,83,1,4,86,1,4,83,1,4,86,1,1,95,1,4,85
0,1,3,91,1,3,91,1,1,95,1,1,90,1,1,95,1,1,90,1,1,91,1,3,90,1,1,91,1,3,90,1,1,90,1,2,92,1,1,90,1,2,92,1,3,90,1,4,86,1,3,90,1,4,86,1,3,90,1,4,85,1,3,90,1,2,90,1,4,83,1,2,90
0,1,1,90,1,1,90,1,3,91,1,3,90,1,3,91,1,3,90,1,1,95,1,2,92,1,1,95,1,2,92,1,1,91,1,4,86,1,1,91,1,4,86,1,1,90,1,4,85,1,1,90,1,2,90,1,3,90,1,2,90,1,3,90,1,2,90,1,3,90,1,1,95
0,1,3,90,1,3,90,1,1,90,1,2,92,1,1,90,1,2,92,1,3,91,1,4,86,1,3,91,1,4,86,1,1,95,1,4,85,1,1,95,1,2,90,1,1,91,1,2,90,1,1,91,1,2,90,1,1,90,1,1,95,1,1,90,1,1,95,1,3,90,1,1,95
0,1,2,92,1,2,92,1,3,90,1,4,86,1,3,90,1,4,85,1,1,90,1,2,90,1,1,90,1,2,90,1,3,91,1,2,90,1,3,91,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,91,1,4,83,1,1,91,1,1,87,1,1,90,1,1,87
0,1,4,86,1,4,86,1,2,92,1,4,85,1,3,90,1,2,90,1,3,90,1,2,90,1,3,90,1,1,95,1,1,90,1,1,95,1,1,90,1,1,95,1,3,91,1,4,83,1,3,91,1,4,83,1,1,95,1,1,87,1,1,95,1,1,87,1,1,91,1,4,83
0,1,4,85,1,4,85,1,4,86,1,2,90,1,2,92,1,2,90,1,3,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,1,90,1,4,83,1,1,90,1,1,87,1,3,91,1,1,87,1,3,91,1,1,87,1,1,95,1,4,83,1,1,95,1,4,83
1,1,2,90,1,2,90,1,4,85,1,2,90,1,4,86,1,1,95,1,2,92,1,1,95,1,2,92,1,1,95,1,3,90,1,4,83,1,3,90,1,1,87,1,3,90,1,1,87,1,1,90,1,1,87,1,1,90,1,4,83,1,3,91,1,4,83,1,3,91,1,4,83
1,1,2,90,1,2,90,1,2,90,1,1,95,1,4,85,1,1,95,1,4,86,1,1,95,1,2,92,1,4,83,1,2,92,1,1,87,1,3,90,1,1,87,1,3,90,1,1,87,1,3,90,1,4,83,1,1,90,1,4,83,1,1,90,1,4,83,1,3,91,1,4,83
0,1,1,95,1,1,95,1,2,90,1,4,83,1,2,90,1,1,87,1,2,90,1,1,87,1,2,90,1,1,87,1,4,85,1,4,83,1,4,86,1,4,83,1,2,92,1,4,83,1,2,92,1,4,83,1,3,90,1,4,83,1,3,90,1,4,83,1,3,90,1,4,83
0,1,4,83,1,4,83,1,1,95,1,1,87,1,2,90,1,1,87,1,2,90,1,4,83,1,2,90,1,4,83,1,2,90,1,4,83,1,4,85,1,4,83,1,4,86,1,4,83,1,4,86,1,4,83,1,2,92,1,4,83,1,3,90,1,4,83,1,3,90,1,4,83
1,1,1,87,1,1,87,1,4,83,1,4,83,1,4,83,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,2,90,1,4,83,1,2,90,1,4,83,1,2,90,1,4,83,1,2,90,1,4,83,1,4,85,1,4,83,1,4,86,1,4,83,1,2,92,1,4,83
0,1,4,83,1,4,83,1,1,87,1,4,83,1,1,87,1,4,83,1,1,87,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,2,90,1,4,83,1,2,90,1,1,84,1,2,90,1,1,84,1,2,90,1,3,90
0,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,1,87,1,1,84,1,1,87,1,1,84,1,1,87,1,3,90,1,4,83,1,3,88,1,4,83,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83
0,1,4,83,1,4,83,1,4,83,1,1,84,1,4,83,1,3,90,1,4,83,1,3,88,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,3,93,1,1,87,1,2,94,1,1,87,1,2,94,1,1,87,1,3,93
0,1,1,84,1,1,84,1,4,83,1,3,90,1,4,83,1,3,88,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,3,93,1,4,83,1,2,94,1,4,83,1,2,94,1,4,83,1,3,93,1,1,87,1,3,93
0,1,3,90,1,3,90,1,1,84,1,3,88,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,3,93,1,4,83,1,2,94,1,4,83,1,2,94,1,4,83,1,3,93,1,4,83,1,3,93,1,4,83,1,3,92
0,1,3,88,1,3,88,1,3,90,1,4,83,1,1,84,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,3,93,1,4,83,1,2,94,1,4,83,1,2,94,1,4,83,1,3,93,1,4,83,1,3,93,1,4,83,1,3,92,1,4,83,1,3,92
0,1,4,83,1,4,83,1,3,88,1,3,93,1,3,88,1,2,94,1,3,88,1,2,94,1,3,88,1,3,93,1,3,90,1,3,93,1,1,84,1,3,92,1,4,83,1,3,92,1,4,83,1,3,92,1,4,83,1,4,89,1,4,83,1,3,91,1,4,83,1,3,90
0,1,3,93,1,3,93,1,4,83,1,2,94,1,3,88,1,2,94,1,3,88,1,3,93,1,3,88,1,3,93,1,3,88,1,3,92,1,3,90,1,3,92,1,1,84,1,3,92,1,4,83,1,4,89,1,4,83,1,3,91,1,4,83,1,3,90,1,4,83,1,1,92
0,1,2,94,1,2,94,1,3,93,1,3,93,1,3,93,1,3,93,1,4,83,1,3,92,1,3,88,1,3,92,1,3,88,1,3,92,1,3,88,1,4,89,1,3,88,1,3,91,1,3,90,1,3,90,1,1,84,1,1,92,1,4,83,1,1,92,1,4,83,1,2,94
0,1,3,93,1,3,93,1,2,94,1,3,92,1,2,94,1,3,92,1,3,93,1,3,92,1,3,93,1,4,89,1,4,83,1,3,91,1,3,88,1,3,90,1,3,88,1,1,92,1,3,88,1,1,92,1,3,88,1,2,94,1,3,90,1,2,94,1,1,84,3,1,40
0,1,3,92,1,3,92,1,3,93,1,4,89,1,3,93,1,3,91,1,3,93,1,3,90,1,2,94,1,1,92,1,2,94,1,1,92,1,3,93,1,2,94,1,3,93,1,2,94,1,4,83,3,1,40,1,3,88,3,1,40,1,3,88,1,1,65,1,3,88,1,1,65
0,1,4,89,1,4,89,1,3,92,1,3,91,1,3,93,1,3,90,1,3,93,1,1,92,1,3,93,1,2,94,1,2,94,1,2,94,1,2,94,3,1,40,1,3,93,3,1,40,1,3,93,1,1,65,1,4,83,1,1,65,1,3,88,1,1,65,1,3,88,1,1,97
0,1,3,91,1,3,91,1,4,89,1,3,90,1,3,92,1,1,92,1,3,93,1,2,94,1,3,93,1,2,94,1,3,93,3,1,40,1,2,94,3,1,40,1,2,94,1,1,65,1,3,93,1,1,65,1,3,93,1,1,65,1,4,83,1,1,97,1,3,88,1,1,97
0,1,3,90,1,3,90,1,3,91,1,1,92,1,4,89,1,2,94,1,3,92,1,2,94,1,3,93,3,1,40,1,3,93,3,1,40,1,3,93,1,1,65,1,2,94,1,1,65,1,2,94,1,1,65,1,3,93,1,1,97,1,3,93,1,1,97,1,4,83,1,1,97
0,1,1,92,1,1,92,1,3,90,1,2,94,1,3,91,1,2,94,1,4,89,3,1,40,1,3,92,3,1,40,1,3,92,1,1,65,1,3,93,1,1,65,1,3,93,1,1,65,1,3,93,1,1,97,1,2,94,1,1,97,1,2,94,1,1,97,1,3,93,2,1,78
0,1,2,94,1,2,94,1,1,92,3,1,40,1,1,92,3,1,40,1,3,90,1,1,65,1,3,91,1,1,65,1,4,89,1,1,65,1,3,92,1,1,97,1,3,92,1,1,97,1,3,93,1,1,97,1,3,93,2,1,78,1,3,93,2,1,78,1,2,94,3,1,73
0,3,1,40,3,1,40,1,2,94,1,1,65,1,2,94,1,1,65,1,1,92,1,1,65,1,1,92,1,1,97,1,3,90,1,1,97,1,3,91,1,1,97,1,4,89,2,1,78,1,3,92,2,1,78,1,3,92,3,1,73,1,3,93,3,3,68,1,3,93,3,3,68
1,1,1,65,1,1,65,3,1,40,1,1,65,3,1,40,1,1,97,1,2,94,1,1,97,1,2,94,1,1,97,1,1,92,2,1,78,1,1,92,2,1,78,1,3,90,3,1,73,1,3,91,3,3,68,1,4,89,3,3,68,1,3,92,1,4,40,1,3,92,3,4,68
1,1,1,65,1,1,65,1,1,65,1,1,97,3,1,40,1,1,97,3,1,40,1,1,97,1,2,94,2,1,78,1,2,94,2,1,78,1,1,92,3,1,73,1,1,92,3,3,68,1,3,90,3,3,68,1,3,91,1,4,40,1,4,89,3,4,68,1,3,92,3,4,68
1,1,1,97,1,1,97,1,1,65,1,1,97,1,1,65,2,1,78,1,1,65,2,1,78,3,1,40,3,1,73,3,1,40,3,3,68,1,2,94,3,3,68,1,2,94,1,4,40,1,1,92,3,4,68,1,1,92,3,4,68,1,3,90,3,4,68,1,3,91,2,6,3
1,1,1,97,1,1,97,1,1,97,2,1,78,1,1,65,2,1,78,1,1,65,3,1,73,1,1,65,3,3,68,3,1,40,3,3,68,3,1,40,1,4,40,1,2,94,3,4,68,1,2,94,3,4,68,1,1,92,3,4,68,1,1,92,2,6,3,1,3,90,2,5,5

0,1,2,62,1,2,62,1,6,4,1,1,82,2,6,2,1,1,94,1,6,3,1,1,94,1,6,5,1,1,95,3,6,25,1,1,95,3,6,25,1,1,95,3,6,25,1,1,97,3,6,5,1,1,97,3,6,5,1,1,97,3,6,5,1,1,97,3,6,1,1,1,97
0,1,1,82,1,1,82,1,2,62,1,1,94,1,6,4,1,1,94,2,6,2,1,1,95,1,6,3,1,1,95,1,6,5,1,1,95,1,6,5,1,1,97,3,6,25,1,1,97,3,6,25,1,1,97,3,6,5,1,1,97,3,6,5,1,1,97,3,6,5,1,1,97
0,1,1,94,1,1,94,1,1,82,1,1,95,1,1,82,1,1,95,1,2,62,1,1,95,1,6,4,1,1,97,2,6,2,1,1,97,1,6,3,1,1,97,1,6,5,1,1,97,1,6,5,1,1,97,3,6,25,1,1,97,3,6,25,1,1,97,3,6,5,1,1,97
0,1,1,95,1,1,95,1,1,94,1,1,95,1,1,94,1,1,97,1,1,82,1,1,97,1,1,82,1,1,97,1,2,62,1,1,97,1,6,4,1,1,97,2,6,2,1,1,97,1,6,3,1,1,97,1,6,5,1,1,97,1,6,5,1,2,96,3,6,25,1,2,96
0,1,1,95,1,1,95,1,1,95,1,1,97,1,1,94,1,1,97,1,1,94,1,1,97,1,1,82,1,1,97,1,1,82,1,1,97,1,2,62,1,1,97,1,6,4,1,1,97,2,6,2,1,1,97,1,6,3,1,2,96,1,6,5,1,2,96,1,6,5,1,2,96
1,1,1,97,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,2,96,1,1,94,1,2,96,1,1,94,1,2,96,1,1,82,1,2,96,1,1,82,1,2,96,1,2,62,1,2,96,1,6,4,1,1,95
0,1,1,97,1,1,97,1,1,97,1,1,97,1,1,97,1,2,96,1,1,97,1,2,96,1,1,95,1,2,96,1,1,95,1,2,96,1,1,95,1,2,96,1,1,95,1,2,96,1,1,95,1,1,95,1,1,94,1,1,95,1,1,94,1,1,95,1,1,82,1,1,97
0,1,1,97,1,1,97,1,1,97,1,2,96,1,1,97,1,2,96,1,1,97,1,2,96,1,1,97,1,2,96,1,1,95,1,2,96,1,1,95,1,2,96,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,94,1,1,97,1,1,94,1,3,93
0,1,2,96,1,2,96,1,1,97,1,2,96,1,1,97,1,2,96,1,1,97,1,2,96,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,97,1,1,95,1,3,93,1,1,95,1,3,93,1,1,95,1,3,93,1,1,95,1,1,93
0,1,2,96,1,2,96,1,2,96,1,2,96,1,1,97,1,2,96,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,97,1,1,97,1,3,93,1,1,97,1,3,93,1,1,95,1,1,93,1,1,95,2,1,73,1,1,95,2,1,73
